fiscal_year,secretariat,agency,program,service_area,appropriated_amount,total_spent_ytd,remaining_balance,execution_rate,number_of_unique_recipients,top_10_recipients,category_breakdown,match_type,match_score
2026,EDUCATION,Radford University,HE Auxiliary Enterprises,Food Services,68977308.0,1884468.23,67092839.77,0.02732011852361649,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 81, ""CONTRACTUAL SERVICES"": 36, ""CONTINUOUS CHARGES"": 15, ""SUPPLIES AND MATERIALS"": 7, ""EQUIPMENT"": 7}",fuzzy,0.9333333333333332
2026,EDUCATION,Radford University,HE Auxiliary Enterprises,Intercollegiate Athletics,68977308.0,5627830.28,63349477.72,0.08158959001415364,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 24, ""TRANSFER PAYMENTS"": 3}",fuzzy,0.9333333333333332
2026,EDUCATION,Radford University,HE Auxiliary Enterprises,Other Enterprise Functions,68977308.0,3038046.7399999998,65939261.26,0.04404414767824804,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 124, ""CONTRACTUAL SERVICES"": 104, ""SUPPLIES AND MATERIALS"": 32, ""CONTINUOUS CHARGES"": 18, ""TRANSFER PAYMENTS"": 17, ""EQUIPMENT"": 8}",fuzzy,0.9333333333333332
2026,EDUCATION,Radford University,HE Auxiliary Enterprises,Park/Transport Sys & Services,68977308.0,271946.62,68705361.38,0.003942551947663716,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 93, ""CONTRACTUAL SERVICES"": 27, ""CONTINUOUS CHARGES"": 10, ""SUPPLIES AND MATERIALS"": 7, ""EQUIPMENT"": 2}",fuzzy,0.9333333333333332
2026,EDUCATION,Radford University,HE Auxiliary Enterprises,Recreational & Intramural Pgms,68977308.0,563065.1,68414242.9,0.00816304834627643,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""TRANSFER PAYMENTS"": 3, ""CONTRACTUAL SERVICES"": 2}",fuzzy,0.9333333333333332
2026,EDUCATION,Radford University,HE Auxiliary Enterprises,Residential Services,68977308.0,5828080.33,63149227.67,0.08449271940273459,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 135, ""CONTRACTUAL SERVICES"": 126, ""SUPPLIES AND MATERIALS"": 81, ""CONTINUOUS CHARGES"": 31, ""EQUIPMENT"": 25, ""TRANSFER PAYMENTS"": 7}",fuzzy,0.9333333333333332
2026,EDUCATION,Radford University,HE Auxiliary Enterprises,Student Health Services,68977308.0,619244.26,68358063.74,0.00897750692155165,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 88, ""CONTRACTUAL SERVICES"": 12, ""CONTINUOUS CHARGES"": 3, ""SUPPLIES AND MATERIALS"": 3, ""EQUIPMENT"": 2}",fuzzy,0.9333333333333332
2026,EDUCATION,Radford University,HE Auxiliary Enterprises,Student Unions & Recreatnl Fac,68977308.0,2788355.96,66188952.04,0.04042425024763216,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 125, ""CONTRACTUAL SERVICES"": 116, ""SUPPLIES AND MATERIALS"": 93, ""CONTINUOUS CHARGES"": 14, ""EQUIPMENT"": 14, ""OBLIGATIONS"": 2}",fuzzy,0.9333333333333332
2026,EDUCATION,Radford University,HE Auxiliary Enterprises,Telecommunicatns Systems &Svcs,68977308.0,72311.33,68904996.67,0.0010483350553489273,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 56, ""CONTRACTUAL SERVICES"": 12, ""CONTINUOUS CHARGES"": 3}",fuzzy,0.9333333333333332
2026,EDUCATION,Radford University,HE Student Financial Assistnce,Scholarships,31622983.0,15167338.0,16455645.0,0.4796302107236373,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""TRANSFER PAYMENTS"": 22}",fuzzy,0.9577464788732394
2026,EDUCATION,Radford University,Higher Ed Academic Support,All Other,13363088.0,1765899.81,11597188.19,0.1321475851988702,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 132, ""CONTRACTUAL SERVICES"": 108, ""SUPPLIES AND MATERIALS"": 27, ""EQUIPMENT"": 22, ""TRANSFER PAYMENTS"": 2, ""CONTINUOUS CHARGES"": 2}",fuzzy,0.9387755102040817
2026,EDUCATION,Radford University,Higher Ed Academic Support,Computing Support,13363088.0,832534.65,12530553.35,0.062301067687348916,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 88, ""CONTRACTUAL SERVICES"": 46, ""EQUIPMENT"": 12, ""SUPPLIES AND MATERIALS"": 10, ""TRANSFER PAYMENTS"": 1}",fuzzy,0.9387755102040817
2026,EDUCATION,Radford University,Higher Ed Academic Support,Libraries,13363088.0,1030499.53,12332588.47,0.0771153740812004,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 102, ""EQUIPMENT"": 52, ""CONTRACTUAL SERVICES"": 49, ""SUPPLIES AND MATERIALS"": 17}",fuzzy,0.9387755102040817
2026,EDUCATION,Radford University,Higher Ed Institutionl Support,Higher Ed Institutionl Support,24843646.0,8105325.88,16738320.120000001,0.3262534766434846,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""SUPPLIES AND MATERIALS"": 1638, ""CONTRACTUAL SERVICES"": 278, ""PERSONAL SERVICES"": 167, ""EQUIPMENT"": 62, ""CONTINUOUS CHARGES"": 11, ""TRANSFER PAYMENTS"": 9}",fuzzy,0.9577464788732394
2026,EDUCATION,Radford University,Operation & Maintenance-Plant,Operation & Maintenance-Plant,11865588.0,8281186.41,3584401.59,0.6979162271604239,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""CONTRACTUAL SERVICES"": 229, ""PERSONAL SERVICES"": 199, ""SUPPLIES AND MATERIALS"": 156, ""CONTINUOUS CHARGES"": 35, ""EQUIPMENT"": 35, ""PLANT AND IMPROVEMENTS"": 5, ""PROPERTY IMPROVEMENTS"": 1, ""TRANSFER PAYMENTS"": 1}",fuzzy,1.0
2026,EDUCATION,Richard Bland College,HE Auxiliary Enterprises,Bookstores and Other Stores,4799782.0,141111.63,4658670.37,0.02939959148144645,5,"[""nan"", ""MBS Direct LLC"", ""Specialty Store Services Inc"", ""ID MARKETING INC"", ""MISCELLANEOUS ADJUSTMENT""]","{""PERSONAL SERVICES"": 62, ""SUPPLIES AND MATERIALS"": 11, ""CONTRACTUAL SERVICES"": 4, ""EQUIPMENT"": 1}",fuzzy,0.9333333333333332
2026,EDUCATION,Richard Bland College,HE Auxiliary Enterprises,Food Services,4799782.0,226225.84,4573556.16,0.04713252393546207,6,"[""nan"", ""PJK Food Service LLC"", ""Performance Food Group Inc"", ""MISCELLANEOUS ADJUSTMENT"", ""Department of General Services"", ""FARNHAM,ALLEN Scott""]","{""PERSONAL SERVICES"": 83, ""SUPPLIES AND MATERIALS"": 44, ""CONTRACTUAL SERVICES"": 9}",fuzzy,0.9333333333333332
2026,EDUCATION,Richard Bland College,HE Auxiliary Enterprises,Intercollegiate Athletics,4799782.0,535491.57,4264290.43,0.11156581069723583,21,"[""nan"", ""MISCELLANEOUS ADJUSTMENT"", ""WESTFIELD,DAMIEN T"", ""Earthworks & Sprinklers Unlimited Inc"", ""Academy Express LLC"", ""J Diamond Inc"", ""Tres,Michael"", ""MANSFIELD OIL Co of Gainesville Inc"", ""Cabrera,Guillermo"", ""Curry JR,Tyson""]","{""PERSONAL SERVICES"": 115, ""CONTRACTUAL SERVICES"": 49, ""SUPPLIES AND MATERIALS"": 12, ""CONTINUOUS CHARGES"": 2, ""EQUIPMENT"": 2}",fuzzy,0.9333333333333332
2026,EDUCATION,Richard Bland College,HE Auxiliary Enterprises,Park/Transport Sys & Services,4799782.0,3240.63,4796541.37,0.0006751619136035762,2,"[""MISCELLANEOUS ADJUSTMENT"", ""TELCO ENTERPRISE MANAGEMENT CORP""]","{""SUPPLIES AND MATERIALS"": 4, ""CONTRACTUAL SERVICES"": 1}",fuzzy,0.9333333333333332
2026,EDUCATION,Richard Bland College,HE Auxiliary Enterprises,Residential Services,4799782.0,331624.02,4468157.98,0.06909147540450795,17,"[""nan"", ""MISCELLANEOUS ADJUSTMENT"", ""VIRGINIA ELECTRIC AND POWER COMPANY"", ""TELCO ENTERPRISE MANAGEMENT CORP"", ""Department of General Services"", ""PJK Food Service LLC"", ""Dorms Direct"", ""Prince George County Board of Sup"", ""Siemens Industry Inc"", ""The Carpentry & Painting Experts""]","{""PERSONAL SERVICES"": 92, ""CONTRACTUAL SERVICES"": 23, ""SUPPLIES AND MATERIALS"": 23, ""PROPERTY IMPROVEMENTS"": 18, ""CONTINUOUS CHARGES"": 10, ""EQUIPMENT"": 8, ""TRANSFER PAYMENTS"": 1}",fuzzy,0.9333333333333332
2026,EDUCATION,Richard Bland College,Higher Ed Academic Support,Acad Adm/Persnnl/Crse/Curr Dev,1076911.0,332689.89,744221.11,0.30892979085551175,6,"[""nan"", ""MISCELLANEOUS ADJUSTMENT"", ""Colonial Scientific Inc"", ""CAMCOR INC"", ""Adorama Inc"", ""Turnitin Holdings LLC""]","{""PERSONAL SERVICES"": 109, ""SUPPLIES AND MATERIALS"": 10, ""EQUIPMENT"": 5, ""CONTRACTUAL SERVICES"": 3}",fuzzy,0.9387755102040817
2026,EDUCATION,Richard Bland College,Higher Ed Academic Support,Libraries,1076911.0,62061.29,1014849.71,0.05762898698221116,5,"[""nan"", ""MISCELLANEOUS ADJUSTMENT"", ""James Madison University"", ""BTAC Acquisition Corp"", ""EBSCO Industries Inc""]","{""PERSONAL SERVICES"": 72, ""EQUIPMENT"": 4, ""CONTRACTUAL SERVICES"": 1, ""SUPPLIES AND MATERIALS"": 1}",fuzzy,0.9387755102040817
2026,EDUCATION,Richard Bland College,Higher Ed Institutionl Support,Executive Management,5234735.0,375324.34,4859410.66,0.07169882334062756,8,"[""nan"", ""The NCHERM Group LLC"", ""MISCELLANEOUS ADJUSTMENT"", ""STREMPEL,EILEEN L"", ""VANSCHOICK,JENNIFER"", ""BIRDSONG,TIFFANY R"", ""SYDOW,DEBBIE L"", ""Commonwealth of Va Dept of the Treasury""]","{""PERSONAL SERVICES"": 87, ""CONTRACTUAL SERVICES"": 28, ""SUPPLIES AND MATERIALS"": 4}",fuzzy,0.9577464788732394
2026,EDUCATION,Richard Bland College,Higher Ed Institutionl Support,Fiscal Operations,5234735.0,765491.1,4469243.9,0.14623301848135578,15,"[""nan"", ""MISCELLANEOUS ADJUSTMENT"", ""Nelnet Business Solutions Inc"", ""Porterfield,Paul"", ""Bank of America"", ""F H Cann and Associates Inc"", ""Virginia Information Technologies Agency"", ""SOKOL,STACEY A"", ""VANSCHOICK,JENNIFER"", ""PORTERFIELD,MARCINA C""]","{""PERSONAL SERVICES"": 124, ""CONTRACTUAL SERVICES"": 38, ""SUPPLIES AND MATERIALS"": 14, ""EQUIPMENT"": 2, ""OBLIGATIONS"": 2, ""CONTINUOUS CHARGES"": 2}",fuzzy,0.9577464788732394
2026,EDUCATION,Richard Bland College,Higher Ed Institutionl Support,General Administrative Svcs,5234735.0,338710.37,4896024.63,0.06470439668865759,7,"[""nan"", ""MISCELLANEOUS ADJUSTMENT"", ""HUMPHREYS,MARIA V"", ""Virginia Retirement System"", ""Virginia Employment Commission"", ""Donigan,Sidney S"", ""Commonwealth of Virginia""]","{""PERSONAL SERVICES"": 117, ""CONTRACTUAL SERVICES"": 11, ""SUPPLIES AND MATERIALS"": 3, ""CONTINUOUS CHARGES"": 1, ""EQUIPMENT"": 1}",fuzzy,0.9577464788732394
2026,EDUCATION,Richard Bland College,Higher Ed Institutionl Support,Higher Ed Institutionl Support,5234735.0,0.0,5234735.0,0.0,2,"[""MISCELLANEOUS ADJUSTMENT"", ""TRAVIS,THOMAS J""]","{""CONTRACTUAL SERVICES"": 4}",fuzzy,0.9577464788732394
2026,EDUCATION,Richard Bland College,Higher Ed Institutionl Support,Logistical Services,5234735.0,1454884.14,3779850.8600000003,0.27792889993476266,22,"[""nan"", ""MISCELLANEOUS ADJUSTMENT"", ""Ellucian Company LLC"", ""Virginia Information Technologies Agency"", ""Apple Inc"", ""Boldyn Networks Higher Ed LLC"", ""Element451 Inc"", ""County of Dinwiddie, Virginia"", ""Instructure Inc"", ""Crater Criminal Justice Training Academy""]","{""PERSONAL SERVICES"": 109, ""CONTRACTUAL SERVICES"": 45, ""SUPPLIES AND MATERIALS"": 18, ""EQUIPMENT"": 16, ""CONTINUOUS CHARGES"": 5}",fuzzy,0.9577464788732394
2026,EDUCATION,Richard Bland College,Higher Ed Institutionl Support,Public Relations & Development,5234735.0,375163.10000000003,4859571.9,0.07166802139936407,5,"[""nan"", ""Lewis Media Partners, LLC"", ""Yager,Julia"", ""MISCELLANEOUS ADJUSTMENT"", ""Scripps Media Inc""]","{""PERSONAL SERVICES"": 108, ""CONTRACTUAL SERVICES"": 13, ""CONTINUOUS CHARGES"": 2, ""SUPPLIES AND MATERIALS"": 1}",fuzzy,0.9577464788732394
2026,EDUCATION,Richard Bland College,Operation & Maintenance-Plant,Bldg/Grnd/Util Line-Repair&Mnt,2274922.0,881091.0,1393831.0,0.3873060263165067,14,"[""nan"", ""MISCELLANEOUS ADJUSTMENT"", ""COLUMBIA GAS OF VIRGINIA"", ""TELCO ENTERPRISE MANAGEMENT CORP"", ""Commonwealth of Va Dept of the Treasury"", ""VIRGINIA ELECTRIC AND POWER COMPANY"", ""Business Opportunities For The Blind"", ""Fidelity Engineering Corp"", ""Enteros Design PC"", ""EXELON CORPORATION""]","{""PERSONAL SERVICES"": 120, ""SUPPLIES AND MATERIALS"": 58, ""CONTRACTUAL SERVICES"": 28, ""CONTINUOUS CHARGES"": 20, ""PROPERTY IMPROVEMENTS"": 4, ""EQUIPMENT"": 1}",fuzzy,1.0
2026,EDUCATION,Richard Bland College,Operation & Maintenance-Plant,Custodial Service,2274922.0,86736.0,2188186.0,0.03812702149787993,4,"[""nan"", ""MISCELLANEOUS ADJUSTMENT"", ""Athena Consulting LLC"", ""Department of General Services""]","{""PERSONAL SERVICES"": 86, ""SUPPLIES AND MATERIALS"": 5, ""CONTRACTUAL SERVICES"": 5, ""EQUIPMENT"": 1}",fuzzy,1.0
2026,EDUCATION,University of Mary Washington,HE Auxiliary Enterprises,Bookstores and Other Stores,54283446.0,29973.0,54253473.0,0.0005521572819824298,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""CONTINUOUS CHARGES"": 1}",fuzzy,0.9333333333333332
2026,EDUCATION,University of Mary Washington,HE Auxiliary Enterprises,Food Services,54283446.0,811319.19,53472126.81,0.014945978005891519,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""CONTRACTUAL SERVICES"": 14, ""CONTINUOUS CHARGES"": 1}",fuzzy,0.9333333333333332
2026,EDUCATION,University of Mary Washington,HE Auxiliary Enterprises,Intercollegiate Athletics,54283446.0,1886331.79,52397114.21,0.03474966917170292,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 135, ""CONTRACTUAL SERVICES"": 63, ""SUPPLIES AND MATERIALS"": 18, ""CONTINUOUS CHARGES"": 12, ""EQUIPMENT"": 9, ""PLANT AND IMPROVEMENTS"": 3}",fuzzy,0.9333333333333332
2026,EDUCATION,University of Mary Washington,HE Auxiliary Enterprises,Other Enterprise Functions,54283446.0,3256606.93,51026839.07,0.059992634402760654,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 198, ""CONTRACTUAL SERVICES"": 84, ""SUPPLIES AND MATERIALS"": 42, ""CONTINUOUS CHARGES"": 19, ""EQUIPMENT"": 11, ""TRANSFER PAYMENTS"": 2}",fuzzy,0.9333333333333332
2026,EDUCATION,University of Mary Washington,HE Auxiliary Enterprises,Park/Transport Sys & Services,54283446.0,569238.64,53714207.36,0.010486413113861637,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 69, ""CONTRACTUAL SERVICES"": 10, ""CONTINUOUS CHARGES"": 6, ""OBLIGATIONS"": 2, ""EQUIPMENT"": 1}",fuzzy,0.9333333333333332
2026,EDUCATION,University of Mary Washington,HE Auxiliary Enterprises,Recreational & Intramural Pgms,54283446.0,713330.98,53570115.02,0.013140856606634737,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 115, ""CONTRACTUAL SERVICES"": 23, ""SUPPLIES AND MATERIALS"": 15, ""CONTINUOUS CHARGES"": 4, ""EQUIPMENT"": 4, ""OBLIGATIONS"": 2}",fuzzy,0.9333333333333332
2026,EDUCATION,University of Mary Washington,HE Auxiliary Enterprises,Residential Services,54283446.0,9668545.86,44614900.14,0.17811223443699575,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 103, ""SUPPLIES AND MATERIALS"": 44, ""CONTRACTUAL SERVICES"": 29, ""EQUIPMENT"": 14, ""CONTINUOUS CHARGES"": 7, ""OBLIGATIONS"": 3, ""TRANSFER PAYMENTS"": 1}",fuzzy,0.9333333333333332
2026,EDUCATION,University of Mary Washington,HE Auxiliary Enterprises,Student Health Services,54283446.0,261464.9,54021981.1,0.004816659944543683,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 131, ""CONTRACTUAL SERVICES"": 19, ""SUPPLIES AND MATERIALS"": 6, ""CONTINUOUS CHARGES"": 1, ""EQUIPMENT"": 1}",fuzzy,0.9333333333333332
2026,EDUCATION,University of Mary Washington,HE Auxiliary Enterprises,Student Unions & Recreatnl Fac,54283446.0,3622230.86,50661215.14,0.06672809349649615,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 83, ""CONTRACTUAL SERVICES"": 11, ""SUPPLIES AND MATERIALS"": 8, ""OBLIGATIONS"": 3, ""EQUIPMENT"": 2, ""CONTINUOUS CHARGES"": 1}",fuzzy,0.9333333333333332
2026,EDUCATION,University of Mary Washington,HE Auxiliary Enterprises,Telecommunicatns Systems &Svcs,54283446.0,478441.42,53805004.58,0.008813762855070033,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 115, ""CONTRACTUAL SERVICES"": 4, ""CONTINUOUS CHARGES"": 1}",fuzzy,0.9333333333333332
2026,EDUCATION,University of Mary Washington,HE Student Financial Assistnce,Scholarships,17330602.0,8693765.0,8636837.0,0.5016424126524861,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""TRANSFER PAYMENTS"": 18}",fuzzy,0.9577464788732394
2026,EDUCATION,University of Mary Washington,Higher Ed Academic Support,Acad Adm/Persnnl/Crse/Curr Dev,11251355.0,795157.51,10456197.49,0.07067215548705023,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 128, ""CONTRACTUAL SERVICES"": 38, ""SUPPLIES AND MATERIALS"": 8, ""EQUIPMENT"": 4, ""CONTINUOUS CHARGES"": 1}",fuzzy,0.9387755102040817
2026,EDUCATION,University of Mary Washington,Higher Ed Academic Support,All Other,11251355.0,81764.63,11169590.37,0.007267091830272888,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 92, ""CONTRACTUAL SERVICES"": 7, ""SUPPLIES AND MATERIALS"": 1}",fuzzy,0.9387755102040817
2026,EDUCATION,University of Mary Washington,Higher Ed Academic Support,Audio/Visual Services,11251355.0,121108.29,11130246.71,0.010763884883198512,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 95, ""CONTRACTUAL SERVICES"": 10, ""EQUIPMENT"": 4, ""SUPPLIES AND MATERIALS"": 2}",fuzzy,0.9387755102040817
2026,EDUCATION,University of Mary Washington,Higher Ed Academic Support,Computing Support,11251355.0,1373896.8699999999,9877458.13,0.12210945881629368,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 147, ""CONTRACTUAL SERVICES"": 28, ""EQUIPMENT"": 21, ""SUPPLIES AND MATERIALS"": 3}",fuzzy,0.9387755102040817
2026,EDUCATION,University of Mary Washington,Higher Ed Academic Support,Libraries,11251355.0,732739.19,10518615.81,0.06512452855678272,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 148, ""EQUIPMENT"": 22, ""CONTRACTUAL SERVICES"": 19, ""SUPPLIES AND MATERIALS"": 3}",fuzzy,0.9387755102040817
2026,EDUCATION,University of Mary Washington,Higher Ed Institutionl Support,Executive Management,13570733.0,557491.1900000001,13013241.81,0.041080403689321726,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 121, ""CONTRACTUAL SERVICES"": 25, ""SUPPLIES AND MATERIALS"": 5, ""EQUIPMENT"": 5, ""CONTINUOUS CHARGES"": 1}",fuzzy,0.9577464788732394
2026,EDUCATION,University of Mary Washington,Higher Ed Institutionl Support,Fiscal Operations,13570733.0,799170.1799999999,12771562.82,0.058889242018098795,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 138, ""CONTRACTUAL SERVICES"": 31, ""EQUIPMENT"": 8, ""SUPPLIES AND MATERIALS"": 4}",fuzzy,0.9577464788732394
2026,EDUCATION,University of Mary Washington,Higher Ed Institutionl Support,General Administrative Svcs,13570733.0,2825411.81,10745321.19,0.2081989093735762,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 215, ""CONTRACTUAL SERVICES"": 86, ""SUPPLIES AND MATERIALS"": 46, ""EQUIPMENT"": 23, ""TRANSFER PAYMENTS"": 8, ""CONTINUOUS CHARGES"": 4}",fuzzy,0.9577464788732394
2026,EDUCATION,University of Mary Washington,Higher Ed Institutionl Support,Logistical Services,13570733.0,554298.69,13016434.31,0.04084515479009129,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 119, ""CONTRACTUAL SERVICES"": 51, ""SUPPLIES AND MATERIALS"": 25, ""EQUIPMENT"": 4, ""CONTINUOUS CHARGES"": 2}",fuzzy,0.9577464788732394
2026,EDUCATION,University of Mary Washington,Higher Ed Institutionl Support,Public Relations & Development,13570733.0,681307.63,12889425.37,0.050204187938853416,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 123, ""CONTRACTUAL SERVICES"": 32, ""EQUIPMENT"": 9, ""SUPPLIES AND MATERIALS"": 2}",fuzzy,0.9577464788732394
2026,EDUCATION,University of Mary Washington,Operation & Maintenance-Plant,Administration and Supervision,8237463.0,258613.21,7978849.79,0.031394764383160204,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 130, ""CONTRACTUAL SERVICES"": 19, ""SUPPLIES AND MATERIALS"": 5, ""EQUIPMENT"": 2}",fuzzy,1.0
2026,EDUCATION,University of Mary Washington,Operation & Maintenance-Plant,Bldg/Grnd/Util Line-Repair&Mnt,8237463.0,1172317.59,7065145.41,0.14231536942866999,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 114, ""SUPPLIES AND MATERIALS"": 68, ""CONTRACTUAL SERVICES"": 42, ""EQUIPMENT"": 3, ""CONTINUOUS CHARGES"": 2}",fuzzy,1.0
2026,EDUCATION,University of Mary Washington,Operation & Maintenance-Plant,Custodial Service,8237463.0,137651.35,8099811.65,0.016710405861610548,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 100, ""SUPPLIES AND MATERIALS"": 16, ""CONTRACTUAL SERVICES"": 4, ""EQUIPMENT"": 2}",fuzzy,1.0
2026,EDUCATION,University of Mary Washington,Operation & Maintenance-Plant,Operation of Power Plant,8237463.0,149909.97,8087553.03,0.018198560649073627,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 88, ""SUPPLIES AND MATERIALS"": 7, ""CONTRACTUAL SERVICES"": 5}",fuzzy,1.0
2026,EDUCATION,University of Mary Washington,Operation & Maintenance-Plant,Other Operation&Maint Expense,8237463.0,110566.12,8126896.88,0.013422351032107822,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""PERSONAL SERVICES"": 86, ""CONTRACTUAL SERVICES"": 9, ""CONTINUOUS CHARGES"": 1}",fuzzy,1.0
2026,EDUCATION,University of Mary Washington,Operation & Maintenance-Plant,Property Rentals,8237463.0,33833.76,8203629.24,0.004107303425824189,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""CONTINUOUS CHARGES"": 3}",fuzzy,1.0
2026,EDUCATION,University of Mary Washington,Operation & Maintenance-Plant,Property&General Liability Ins,8237463.0,558952.75,7678510.25,0.06785496335461537,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""CONTINUOUS CHARGES"": 4}",fuzzy,1.0
2026,EDUCATION,University of Mary Washington,Operation & Maintenance-Plant,Utilities,8237463.0,436996.53,7800466.47,0.053049892909989405,1,"[""** DETAILED DATA NOT YET AVAILABLE **""]","{""CONTINUOUS CHARGES"": 19, ""SUPPLIES AND MATERIALS"": 14}",fuzzy,1.0
